@relation function

@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class numeric

@data
20,-28,-28,7.993444134433725
-19,-17,-14,-12.470860268127126
27,16,-2,0.2836678245962944
-18,4,19,-13.718930702606556
6,17,28,-25.958959485977225
22,-4,21,14.892891575071854
3,15,-14,-10.09402225880008
6,10,-18,10.752550282659021
-14,2,-1,-0.7725602086178481
-19,10,8,-3.363464268928289
-26,0,-8,0.6469193223286404
-28,-3,-21,2.0009143029436447
22,5,13,-13.465976397015437
0,16,-22,7.333872966631437
18,26,-14,-10.015501598470358
-29,-1,-21,16.922833151276826
-7,-8,11,-10.129038458513897
-6,-15,-13,9.413912208692883
11,8,3,2.972500437858196
-13,-15,-17,11.96234006412118
19,10,7,-2.8194431580389194
25,20,0,0.9912028118634736
18,22,-3,0.6868706361152918
0,14,-1,0.00939264430512965
-9,22,6,-0.9642381176271002
-4,24,-4,2.9686698271628837
-25,-18,9,7.750088032808558
15,0,4,-0.7596879128588213
20,-18,9,7.166967282758477
-29,21,-21,-18.31782593894618
22,-5,15,13.38390329355244
2,15,-27,-17.973918520789297
0,-18,5,4.7549362338583805
-24,27,-29,-27.310722916393594
-8,-22,25,0.07578269845148336
22,-19,27,-5.0466454872943505
-15,23,-27,22.088262999870786
-13,-20,12,-10.047896227281337
-8,-27,22,-21.18577045870768
24,24,-11,10.38554098940986
14,24,-6,5.570207390247576
-17,-16,13,3.467579778594252
9,24,-9,7.239074996174938
-19,-26,-25,20.052665880176736
7,15,19,13.109371217328524
-6,-25,26,4.401315789192465
-12,-28,25,-5.928790748964234
-29,21,-3,-3.2580244452971687
29,-7,-2,0.5659156677485778
-29,15,16,9.65654791282487
12,-22,1,0.852705268022896
-25,-15,29,-17.867144552692913
-18,25,-1,0.7926684583418532
25,-28,-6,2.6166375417106877
12,26,14,11.51967226544693
-27,-6,29,7.810910639035014
6,23,9,-6.655813350926169
26,13,-25,-9.857256598337383
21,-10,-10,-5.987940369117966
-9,8,-3,-3.8792050017548223
23,-12,-26,-14.483728888344706
-9,18,18,-14.428900703774847
7,-22,29,1.010590223765017
-24,19,10,1.9229511039665206
-7,-20,-15,14.448081015257719
16,21,26,20.795387121614073
28,7,13,7.57821991703069
-19,-27,13,-11.444182451071871
15,23,21,-18.530316400537405
0,-28,-7,2.896340518155083
-7,14,22,22.54726407963045
-17,-11,21,20.724630999513174
-7,1,-9,-6.819336608927764
-16,19,4,-0.3581506416715753
23,3,-16,-2.790753149291273
29,-9,4,-2.3965314706560266
26,20,5,5.211645575966779
24,-29,-15,-9.530329255857517
-2,-3,0,-0.4161468365471424
12,7,-15,-9.010945022049345
15,22,-24,-0.5472564898891283
-2,20,-1,-1.32909208727477
27,12,6,-3.511576316736446
24,25,-27,3.9976762599768687
5,-15,-1,0.933950025620343
27,-16,6,1.4352810912565557
-18,-9,-8,3.957264590178133
9,26,-9,-7.7741563162011005
-23,-22,0,-0.5328330203333975
13,25,-26,4.348592283992295
-5,2,-14,-12.446501790096317
2,1,-11,-9.672327669434004
-16,29,-13,7.669581014445194
22,24,12,-11.866901170474124
-25,-16,-15,-3.3273469381125054
17,-17,-28,-27.19429311067919
-27,9,-26,-11.007219425019509
23,26,2,0.9922838806258079
3,22,16,-1.1316134452469075
5,-3,-25,3.8116623869599064
-21,25,-23,2.4963609920245116
8,28,11,2.834463637577946
0,4,-11,9.324827448387211
-24,-11,21,21.423973344901768
1,27,-29,-27.19459961786245
7,24,-18,17.054312770462534
28,-29,22,13.63733958637172
-15,-17,16,14.622671957214088
19,26,16,13.189639825860311
27,2,-22,-20.296682198898832
-29,-21,-25,20.1683334337124
-25,-14,1,5.954561686032367E-4
-3,10,7,-4.798140272826034
-29,12,8,-5.04064087369248
-29,2,-9,-8.931734371120134
23,21,2,1.1404782567387146
7,-12,-2,-0.3192435816575653
-10,0,-23,-0.8390715290764524
5,-22,-14,0.15974385539757197
12,-9,3,-0.3925014969927777
20,29,-12,8.371688672369002
0,-23,-13,-10.000865254277219
-22,1,28,22.561226748226463
-28,2,-26,-24.60433896378129
-7,20,23,21.751643021078742
5,16,15,-4.034887564512752
6,-26,-15,12.398547043844406
-23,22,-13,-0.41776599955814714
0,-7,8,-4.2558927897503125
19,4,24,-17.174555269203605
-6,11,18,-17.039653431262295
12,-20,-20,19.102758973285045
16,7,10,5.612206506864506
22,21,-22,-19.40638487418787
4,-21,7,-6.510233090616004
18,-5,6,6.413862356222911
-11,14,25,24.76960959035981
-28,-15,4,-3.563757226942034
25,-15,-11,8.144369053591758
-24,12,-6,3.6436165153396067
-18,-11,-28,-27.339409075175617
27,-16,-21,-6.338108458700208
24,21,28,23.850536886346564
15,-9,29,-12.711123984869761
-19,10,-24,14.045211279531543
3,9,-19,-8.82024371619382
18,-28,26,-6.383233787760515
-8,-20,-6,5.332171470557152
24,-6,1,0.7035945055359228
10,-28,-24,5.6626673903124045
23,10,-10,4.9073780885603
-20,-21,13,-10.468441239155338
-9,14,-6,-6.854774396053899
-14,29,24,-15.790476002903386
-27,26,14,10.383679497980602
-6,26,23,18.49901464768123
22,-12,-24,-13.877710858405077
-26,-18,8,6.654817296502049
0,26,-17,-11.963493658153245
12,4,-12,9.92548390242763
-2,-26,-2,1.108970064412063
8,3,-5,-0.8511000741079496
-6,0,-2,0.960170286650366
-1,-15,27,-17.017469378374017
-2,-13,-12,4.625857605372548
15,-3,14,-2.735368025696962
-1,13,-25,-9.963873614797883
19,-4,8,7.043124580650095
-1,-17,-29,-27.34022495863901
-18,25,10,-0.6632007927336501
-17,22,-21,-0.08928584295311554
5,17,18,-17.021492668368797
-16,8,0,-0.9576594803233847
0,-23,16,14.53952646680273
8,-21,-2,1.5278112432634985
12,21,17,15.066999813845445
-25,14,-27,-25.755195791898025
3,-5,-27,-26.880947912505185
-29,10,4,-2.9241419732464795
9,-27,20,-20.038648829974736
14,-18,-17,-12.630045976910658
17,22,-21,-0.08928584295311554
-24,-24,2,2.235335731350245
16,13,25,9.54651644034264
26,-29,-17,-10.634856709291807
2,10,-20,10.464275381240252
27,27,-9,-8.899522164374364
-18,-18,-3,-1.5926450320709478
21,-11,27,26.452006316644724
11,2,18,16.37177938085032
28,-11,-1,-1.9625960728642702
-19,8,-18,-16.8197438210342
13,1,25,21.94422140164761
-11,2,16,14.553184527198958
19,5,-2,2.9065531675129463
15,-8,-6,5.1764615668814695
-29,0,20,-0.7480575296890003
9,14,24,22.863446274792214
26,20,23,21.644660089064075
-7,-22,29,1.010590223765017
18,-11,12,12.660199186852521
-6,22,24,0.747738863680673
27,19,17,2.2557737555363535
20,-28,-3,1.220799426736999
7,-1,-14,12.534496041653854
7,15,13,9.207644176385822
5,-8,-11,11.166602898320427
22,9,7,1.884868570297659
12,12,11,-5.058448139272293
5,-24,-2,-1.5274945385500216
2,-16,-15,-4.734696586523121
15,-27,-17,15.498702870017732
27,24,-12,10.57480153534565
22,-26,16,-13.20089603406828
18,-4,22,17.309971605018504
1,-10,-22,-11.428162133697995
26,-6,-2,0.08808832593078864
26,-20,-2,2.4728098237838956
-16,0,-4,-0.9576594803233847
-10,6,-6,0.8374214601171027
-7,23,11,-8.554522191583573
-28,-14,-17,15.87771918049923
-23,-4,-13,-10.371265459336463
23,-15,15,-10.28715062269015
-16,20,2,0.8682310211318707
3,-2,12,-11.901561618508625
1,26,-24,-17.761100505642325
10,-28,8,-3.006317835539405
-23,15,9,5.319757541080654
6,8,-3,-2.0079044532197794
-27,29,27,-18.21025368248396
24,4,-26,20.101043885343127
28,-2,23,-21.876446683304245
-12,-21,-11,10.047065982629109
-22,-4,7,4.29765664076086
14,8,27,26.849409877039143
20,28,9,2.8462341565842135
27,-20,25,-23.115770076924527
-11,-29,0,0.004425697988050785
-29,-20,-3,1.9907782224938826
-22,-14,-15,13.859149509028418
2,19,-5,-1.1655328848619042
27,25,1,-0.42449055883160924
-28,13,11,3.6592315387794834
5,-12,-17,-8.838077420544167
6,-4,-15,-10.391867142968557
-11,0,22,0.004425697988050785
-11,-11,3,3.004396317640161
-3,10,29,-16.76660471239217
0,2,-24,-20.82313824381636
-21,-25,-3,-0.9447845105175875
-14,21,-29,-24.126276299337793
26,-19,7,-0.402221145312026
8,8,-5,-5.092291266925523
-29,3,12,0.9453825670294062
-28,0,19,-0.9626058663135666
-7,-26,-7,6.091811407700524
-16,25,7,-1.884121731007796
-9,3,-26,-4.580250471441224
-20,-20,-16,15.015206073455435
-6,12,18,-8.698142237357464
-23,-2,19,-17.809484130021353
15,17,21,-20.949035242329515
19,-10,22,12.957169057752804
-12,-26,1,0.08129550825288945
13,-20,5,-3.657279472187942
3,-23,6,4.087329928450579
9,18,15,-12.175938963459819
18,0,-27,0.6603167082440802
-24,-2,28,-25.03614894378209
-22,-24,5,3.5279309836384822
26,-15,12,-7.156534759556761
-24,7,27,18.1628171727443
-1,-8,0,0.5403023058681398
25,-8,14,-12.859812640863872
4,-17,-19,-18.920195966575193
-24,15,-6,-3.477548033605704
-14,17,-21,20.326084547678526
12,-23,20,17.768262042235904
-20,23,-16,13.947608528616122
27,-24,-27,-24.74275458291268
-1,-12,24,13.41805233787858
29,-4,-10,-8.316082482768282
23,3,17,1.8662071166843452
-14,10,-20,11.017159435995229
-23,-23,13,10.468032233943822
27,21,-16,-13.678629025310734
0,-11,-15,-13.999853098260552
-25,-3,19,-1.6900773412740033
-1,-16,-15,-3.7782474441078393
-23,13,6,1.9881692006264478
-28,11,10,-10.962507931820602
7,-9,-26,11.468982870628976
27,4,14,-10.887373743044831
11,-15,-5,3.255864898773635
-20,29,12,-7.555524548742218
12,24,5,-3.684037851300627
-14,13,28,11.90141424935378
25,-26,3,-1.2964725395753343
-19,25,-24,4.165146620533222
-9,14,3,2.060691805199934
-1,-27,-16,15.842317160340189
26,8,19,19.444726008172893
-12,-3,-3,1.2672139829120939
-12,9,-24,-9.046989687069667
-24,-23,-29,-24.116212713742954
3,16,4,-2.1416057632607064
-26,-14,-17,17.487244369141436
26,0,12,0.6469193223286404
11,-18,11,8.265285412476487
5,16,26,-7.201824047828471
10,7,-8,-6.094964318826765
-22,-8,0,-0.9999608263946371
-4,27,20,18.47387494722645
-29,-23,-2,-2.4404983380393417
22,24,0,-0.9999608263946371
5,-13,-18,7.846668848342763
-11,13,-29,-12.180418369984535
-15,2,17,14.698368343177767
9,28,21,4.777891292580573
-7,23,-11,10.06232670027018
17,-5,-22,-21.371497380640644
-12,29,-8,6.152925032436232
24,0,24,0.424179007336997
14,15,-16,-10.267868224306035
25,21,-7,-4.865386657888918
-20,-25,-6,-0.3860284387732463
-15,-21,19,-16.656145045043885
-20,0,-12,0.40808206181339196
-21,-9,28,-12.087046846993454
27,-11,18,17.707684909178827
3,-20,20,-19.248897511153
-17,-14,14,-14.14366631777978
-1,12,-28,15.564344009880319
-16,16,-18,4.22460021964779
21,-4,23,16.85872813185808
-19,10,6,-2.2754220471495494
14,5,11,-10.411429803086689
-23,-27,-21,19.551061476161166
-20,4,28,-20.782387806808597
20,-19,-21,3.5555034647353914
9,17,3,-3.7953227375233474
-17,21,-22,-18.681587385844832
3,-12,10,4.375736683403904
-6,-2,-18,17.327523969512637
-12,-5,-22,-20.252480083856554
-6,14,-14,-12.908332693077819
11,-23,-25,-21.151084406391217
9,0,0,-0.9111302618846769
23,-3,-7,0.45500703608567294
21,-10,29,15.228882955567455
-10,9,-25,-11.142033660120367
-21,-29,-18,-12.493139176057685
14,0,27,0.1367372182078336
-27,8,-6,-6.228288288474126
14,-26,-21,16.15046467827949
-17,6,-21,5.5925621241258465
1,6,-24,7.246274262642361
17,-1,-28,23.286024236569503
-25,-27,25,-22.918195398249104
-8,0,-15,-0.14550003380861354
-25,20,-24,-20.91948320559959
28,26,14,9.713212440400872
-29,-17,-8,-8.439237464725455
-22,-4,9,5.811261631376717
12,15,-3,-1.1070095617388582
-6,-12,-20,-9.771288073358333
25,-3,-16,3.249122940821349
26,-25,-24,-2.5295226800179127
12,26,-18,-12.882198149900356
25,-8,24,-22.75339510709769
8,-2,-27,24.405530490484793
0,6,0,1.0
-2,17,13,-12.91431423098138
11,-9,-23,9.483150858548452
26,-12,2,1.7200651583295103
13,-2,-4,4.544636488752923
29,7,16,9.763728049811625
-1,-3,-10,1.951502386466812
-28,-7,-6,2.9793137259991678
-15,-1,27,-23.47940450267203
8,13,19,7.837673665897563
-27,-19,-26,3.6046686425029244
17,26,13,9.638096518183238
13,21,5,5.0907249741304765
-29,29,-22,13.851887922996287
-16,24,-1,-0.052081118316760766
-28,-12,-28,-15.986647570325745
25,-6,-5,-0.4058746791311557
0,-17,-23,-21.112142313229807
26,-22,-24,0.4344878993589473
-17,26,6,4.300187364826019
16,-21,-26,20.795387121614073
1,7,27,18.278940471275444
14,-22,7,0.19869638324066075
13,23,7,-5.016096047775998
-14,14,-27,-26.609661385553665
-17,-16,7,1.7401598786038601
-13,5,-24,23.92162937336552
4,-3,10,-2.064843701462284
27,-19,10,-1.7909109053633596
-14,25,29,-3.7014635346275844
24,-14,9,-8.491287193916836
1,-12,-4,-1.6059893661336
26,-6,8,2.882243307920047
-19,-28,27,-6.325751666125795
-28,5,27,-26.853561282218305
0,-20,27,-23.649521769645947
-3,-11,15,14.009860601660106
-10,29,-24,15.088141692034768
19,8,27,27.70137727701798
-29,25,22,-3.659796031840007
10,24,16,-15.328325321182435
16,-28,26,-8.00120997632798
-13,-4,-4,-2.1197631997815165
-6,-16,-18,-4.222089413320809
26,2,6,6.1027038832827305
12,18,25,-17.93082721055941
-9,-1,-5,3.2962246621548057
-7,15,-4,-1.8472491062851626
0,-8,-7,7.925507726363673
-3,-22,-26,-1.220126538150946
-22,-15,-21,12.656083816904815
27,14,3,2.679683258350775
-1,-5,-24,-22.473880286047184
-27,-2,27,-24.84316933302724
-24,-2,-2,2.2427738609883603
-5,15,-6,-3.6180648554794748
18,-20,-16,15.267440719886123
-27,1,-28,-23.853326383354936
-19,-26,25,-18.075256643803396
-7,15,-12,-7.049551827542097
27,-4,25,18.62792357396437
1,-9,-26,11.255382922153812
10,29,-19,11.76997227096993
-16,-1,-28,22.603528094297715
16,-21,-26,20.795387121614073
9,26,-13,-10.824390118119512
1,3,18,3.0804624509457494
-27,-29,-11,-7.592111535076479
-12,-22,8,0.9146644330557232
-18,-20,0,0.6603167082440802
-27,0,-1,-0.2921388087338362
-7,4,-6,5.2947172261908735
-18,-3,14,-1.3153634045940608
5,-14,17,-16.556662861349572
-24,-19,-15,2.672337152281282
-4,13,12,4.388360821056079
-23,12,18,-10.191145544341227
-26,7,15,10.501718303110477
-20,-26,20,-14.843086947778662
-8,-17,-22,-21.296244855158864
24,0,8,0.424179007336997
14,17,-10,9.750712137003402
-17,25,27,-3.848660590691469
19,8,9,9.892928837797104
4,-24,15,12.930031809235746
27,2,0,-0.2921388087338362
-11,29,-11,7.304398424330694
18,0,-17,0.6603167082440802
12,10,-7,4.6520017349580804
-2,18,27,-20.692802499382395
0,1,1,1.8414709848078965
-8,-24,9,8.004705224251001
14,6,14,-3.7750797565771284
21,-20,1,-1.460674510951896
8,7,19,12.33724534184838
5,-2,16,-14.26509664374768
6,27,-27,-24.861979780271213
-12,19,-22,-2.4534446538524595
-29,-9,-10,3.373127322728566
13,-28,13,-2.6143284665521014
6,17,-24,24.03371009175973
21,-6,16,3.9229187109585455
-10,-22,20,-0.6620453432683749
-6,16,0,0.960170286650366
-4,20,22,19.431151895144197
-24,8,-4,-3.5332539791565303
12,8,-2,-1.1348625345142715
-8,6,-12,3.207485944578497
0,-5,-15,-13.383864119947077
-26,-16,3,1.5106292723238361
-27,20,-16,-14.89926282037588
13,7,24,16.675125150701135
11,20,5,4.569151951626189
-18,16,-22,6.994189674875517
-27,-28,-8,1.8751074977291162
12,-4,4,3.871063939964205
15,-7,-7,3.839218278172702
-26,-1,12,-9.450732495366116
-24,-15,2,-0.8763966729772367
29,7,22,13.70564764212436
22,-24,-10,-10.055744446460876
-29,-11,2,1.2519228834124068
-20,-15,-27,17.965853746055547
-27,21,-14,-12.005317748238621
28,27,22,20.0776645585855
3,29,-3,1.000909156038457
-24,7,-17,-10.744593170882416
22,-5,-10,-10.589203573026023
0,4,23,-16.40645739208235
23,28,-1,-0.8037388086412666
9,-4,21,14.981722139581814
1,-4,-8,-5.514117656595285
8,26,5,3.6672922185894
-20,-5,26,25.34011320305499
-2,-11,0,-0.4161468365471424
8,-1,21,-17.81639071477444
20,-15,-17,11.462975344484377
-4,0,-5,-0.6536436208636119
17,24,-29,25.986609160140496
4,-19,-17,1.894268943406578
20,14,2,2.3892967732031325
-26,21,-11,-8.556292701567976
-11,2,-21,-19.090820265351265
-14,-15,2,-1.1638384621064
20,-7,-2,1.7220552592509701
-1,12,-29,16.100916927880753
-11,-28,-22,5.96435304076117
4,13,-9,-4.435146952303381
11,-1,-7,5.894722591643326
13,11,-4,4.90740760765301
-10,-3,25,-4.367071730573133
-16,27,-2,-2.8704113371323907
-28,29,22,-15.562551318998853
5,-10,11,6.267894405246294
21,15,19,11.807739702760951
25,-7,-10,7.561068799051364
4,15,-10,-7.15652202243478
16,24,12,-11.82459982440287
-2,2,-9,-8.599823677978277
-1,21,-19,-15.356154826316924
20,1,-3,-2.1163308926102973
-19,-9,-18,8.406837352538288
-9,5,-29,26.89767370334634
5,22,22,0.08893338107434096
-20,1,-1,-0.43338892299450454
-9,3,27,2.899109955731738
-6,-13,-27,12.30468028096967
28,20,19,16.38335389751136
18,-5,-10,-8.928926038387305
18,-3,16,-1.5976034207137952
-9,-6,16,3.5595177092981367
-26,-10,-28,-14.585671782573714
19,-17,-7,-5.741077824970229
-21,23,13,-11.548594514501488
-9,19,-5,-1.6605163101994387
13,25,11,-0.5484224696253072
9,-21,-1,-0.07447462334862087
21,-12,-16,-9.132895948231228
12,-27,-27,26.666004025654072
17,7,7,4.323742852979927
-8,0,0,-0.14550003380861354
-5,18,20,-14.736082749970295
3,29,-16,9.628149650807035
21,-5,-24,-23.56191185213959
22,-20,15,-14.694139587309053
-2,0,7,-0.4161468365471424
-24,-7,3,-1.5467807888193703
-29,20,-7,-7.138674284782394
-4,-12,-8,-4.946226964867091
0,-18,-12,-8.011846961260112
25,-6,-25,-5.994184643109673
0,12,-18,10.65831252400783
15,-15,-11,6.393478328869464
8,5,15,-14.52936415375569
0,17,-12,12.536769902554681
-9,3,-6,-1.7578503102438803
-6,-24,-26,-22.584867125521853
4,-20,-8,6.6499183849574095
13,5,-27,26.798402197354935
-10,-11,17,16.160761982285507
-24,-21,0,0.424179007336997
21,-21,6,-5.567663091440605
5,22,17,0.13318992752636036
5,-22,3,0.3102161133344379
-17,8,7,6.650344388312076
0,-22,-28,0.7521633398686914
-5,21,-20,-16.449450585257896
19,-4,4,4.015914599418382
24,-13,-28,12.188856038482943
-15,-2,16,-15.308446742069728
1,-15,2,-0.7602733744460939
29,-1,4,-4.113941468920586
-28,18,22,-17.48432529529044
5,6,-28,8.10729613503315
0,4,-15,12.352037429618923
-16,-18,-22,-17.47937890930026
0,4,-16,13.108839924926851
-26,17,-2,2.569714306087754
8,-17,-23,-22.25764234703842
-9,-21,-3,1.5988366537234913
-14,10,-21,11.5611805468846
0,-19,15,-1.2481581449442851
0,-10,-5,-1.7201055544468487
-26,3,-13,-1.1876407824496336
5,18,-25,19.058343354755127
5,-28,29,-7.572605675464976
14,11,25,-24.863017945559754
-22,4,11,-9.324788274781849
-12,6,-21,6.711579420909935
28,-10,-25,-14.56313363854781
0,-3,-16,3.2579201289578754
29,15,-20,-13.753814332831336
20,17,-13,12.90624945624763
-25,25,-17,3.2411825635256153
-28,29,-20,12.310071817945785
-9,-10,20,9.969291955902717
8,-28,23,-6.376333164889602
5,12,-26,14.234558053474535
-8,-4,-18,-13.767944949351321
29,21,-17,-14.971203384801953
-26,-13,-21,9.4704270956881
-23,25,10,-1.8563505213111278
-19,16,-12,4.443544418167453
17,8,23,22.48007633428618
-11,-13,21,-8.819082075371409
-25,-12,-11,-4.911099286141311
27,5,22,-21.38847285132288
-24,-19,-13,2.3725827329553772
8,-7,-12,7.738339150816855
-4,-5,-22,-21.749977663452658
-4,-2,-11,9.348628074218887
-21,18,15,-11.81253796179941
-18,-21,-9,8.190217455068584
20,-5,-2,-1.509766487512885
9,-7,28,-19.30675502601077
16,24,-18,15.342751035795844
29,-2,20,-18.934006066202635
-6,13,24,11.044179170489747
-26,-27,2,-1.2658325344803658
-12,-8,17,-15.975236233864997
18,12,-29,16.220931330256693
11,-21,10,-8.36213068737251
18,-1,-14,12.44091049555463
-22,3,10,0.41123925420403507
14,-11,0,0.1367372182078336
24,27,-27,-25.397971059584584
7,10,-29,16.530514470135028
-2,-26,3,-2.7038221879859505
-16,1,-5,-5.165014404362868
29,9,25,9.554904601354915
-22,-21,25,-21.91635178979604
-27,20,-17,-15.812208071103507
29,-29,-23,-16.011636866587253
-19,-11,27,27.988440195055663
-24,-24,-17,-14.970653146775609
-12,-13,23,-8.819987888280249
17,-1,18,-15.421641064593734
-27,-8,0,-0.2921388087338362
-1,24,-14,13.218399373960874
21,6,-12,2.805256718162842
-14,28,27,7.451193502520297
-19,28,14,4.781385654496836
-16,23,-15,11.735646582304176
-17,21,18,14.784638155597413
26,-15,24,-14.959988841442163
-5,24,-6,5.71713235750297
22,-9,16,-7.593856590262742
8,-20,-20,18.11340498074394
-16,27,-27,-26.779809547244966
-28,-16,-8,-3.265832399634089
-20,-7,-9,6.320961450282494
22,15,20,12.005795976747699
-24,-4,-9,-6.387043450434357
11,-18,16,12.020221646334868
0,5,12,-10.507091295957661
-6,19,2,1.2599247059762706
4,10,-10,4.7865674880300855
21,19,-23,-3.9949050824721724
-13,7,18,12.733205558388399
-8,-10,22,11.822964405757522
-3,7,-18,-12.815751273538648
6,-19,-22,4.257468899235318
-23,15,-22,-14.839165503789967
-21,-18,19,13.721028428437576
-27,-6,8,1.9431851768575708
-15,12,0,-0.7596879128588213
0,-11,-22,-20.999784544115478
24,-19,-12,2.222705523292425
-4,1,-13,-11.592766423366266
0,3,19,3.681280153137477
6,14,-11,-9.936510625993208
5,16,-21,6.329631835429598
28,5,-26,23.96942527492803
26,2,-18,-15.720434360533629
-15,15,-21,-14.415732556158273
-17,-19,2,-0.5749177573775016
-5,-14,3,-2.688159881621385
-10,22,29,-1.095759498498165
10,-21,10,-9.205627914437013
14,10,16,-8.567600556022082
10,-12,22,10.965532666933116
-10,-19,-6,0.060191728901261565
-28,0,9,-0.9626058663135666
28,10,-17,8.28575301880572
26,-22,0,0.6469193223286404
4,-5,-27,-26.54459903676835
-21,-28,-4,0.5358938930072078
-3,7,29,18.062618866244435
-27,6,-14,3.6196781660511257
-25,15,14,10.09523257406311
6,25,-5,1.621929037139231
10,-7,-5,2.4458614645174928
14,-5,0,0.1367372182078336
15,20,-3,-3.4985236650417044
-3,-26,15,-12.428369253794486
-11,-19,-9,1.353320584954622
-20,-20,-7,6.798698816906786
-28,22,7,-1.0245650313463937
1,9,13,5.897842614010976
3,-23,-4,-4.374874113301128
23,2,9,7.650843821097737
7,-11,26,26.753647624661596
5,23,7,-5.639880643762968
23,12,-19,9.662052421674867
1,-18,29,22.318932462246742
-19,15,-9,-4.863885943227382
-24,28,3,1.2368963722606041
-5,-11,17,17.283495696825184
29,-27,-7,5.946573969142521
-13,-29,9,6.880151739366904
-3,-6,28,6.833641452969479
-23,-17,21,19.656514309137293
-3,-21,-7,4.866596973151947
-6,0,-4,0.960170286650366
-26,-3,6,-0.19980072603056287
0,-4,12,10.081629943695138
-15,-29,-10,-7.396026754988497
-11,-14,-1,0.9950330536829212
-23,18,-8,5.475064953840011
-21,24,17,-15.942561414336875
9,-23,29,23.629261459195273
23,13,10,3.668837347933012
22,21,22,17.406463221398596
-11,27,-21,-20.079468798506515
25,18,16,-11.024593136483343
-7,-4,20,15.889952160501869
-21,-25,4,-0.018322259833176258
6,-14,12,-10.92711798168808
-16,-3,23,-4.203419665700331
15,-5,-10,-10.348930659490206
-16,-3,16,-3.21557960928126
1,-4,-26,-19.136562572137993
22,12,-9,3.829195435609278
16,17,-20,18.27029035726775
29,8,-6,-6.684207009429291
-12,-23,-11,-8.464570487194385
-25,24,-19,18.197191689989328
-20,-1,-9,7.981320925084461
0,0,20,1.0
7,-25,-16,-1.3637257472210638
-23,19,16,1.86520233427384
-13,13,29,13.092290849422781
-18,-26,-11,9.04845966351971
21,-10,-28,-15.780320365126624
-10,2,-15,-14.478532931461679
17,25,27,-3.848660590691469
3,-23,28,22.70417882030433
3,-20,-21,18.181857768679734
-5,3,9,1.553742258002031
15,-23,13,10.241177341418398
-11,21,-14,-11.708753241516733
-22,-22,15,-0.867191187038579
13,20,4,4.559227784360707
9,18,-3,1.3418314784303509
-6,19,18,3.657960060583508
-13,25,11,-0.5484224696253072
7,20,-6,-4.723769250022461
-22,-8,24,-24.7445587453558
-3,0,7,-0.9899924966004454
-12,5,-15,15.227718078679569
28,-12,-29,-16.52322048832618
-24,17,-4,4.269768974855224
3,12,19,-11.18487793860871
15,-6,-5,-2.1567654038534507
-12,-27,4,-2.98164975488552
26,25,-5,1.3086780728175054
21,-6,14,3.3640877145606938
-8,-4,9,6.66572242396274
-17,11,28,-28.274889121471297
-3,-24,8,6.254634399452546
-12,-7,6,-3.098065633580242
-11,-3,15,-2.1123744229099573
23,-2,-18,15.834520662528872
-27,-7,-1,0.3648477899849529
-4,26,17,12.309850037289634
18,5,-1,1.6192409829072187
-28,20,-5,-5.527332119951705
-25,19,23,4.438378634111378
23,-18,-29,-22.311463176712003
11,23,-22,18.621274589841804
0,14,6,6.943644134169222
0,-4,21,16.89285240146649
-11,-26,-18,13.730477806620899
24,-16,-2,-0.15162762599313362
18,3,10,2.0715167888427524
-5,-11,-28,-27.716063597956474
-20,-27,-1,1.364457990217895
-18,-28,-4,1.7439398614755564
13,-9,3,-0.32890867427507364
-19,-9,-29,12.940140690197609
-20,8,14,14.259097514540738
-7,-19,4,0.15439341569149523
-19,-15,-4,3.5898559788151365
3,23,-11,8.318431949326431
-26,-17,-1,-0.31447816955091645
1,12,-6,3.7597398138707496
16,-24,19,16.24832939780247
-4,-19,-25,3.0932866207101966
12,11,-7,7.8437854045874165
-29,-20,20,-19.006962544241553
-8,-3,1,-0.2866200418684808
-4,-12,5,2.0292209691385628
26,-11,-26,-25.35282604798965
-11,-10,-10,-5.4357854109056465
24,-28,16,-3.910313605588908
27,-25,-7,-1.2186010594182475
-10,-25,21,1.940315222976781
-21,25,10,-1.8712467612019985
-17,-24,-27,-24.725779112230445
5,2,-4,-3.3535275218395006
28,12,-6,2.2568316416890433
-18,16,-12,4.115156508224864
18,3,7,1.6481567646631508
-17,7,17,10.893608840167817
9,-4,16,11.197709663042174
9,1,6,4.137695646962702
-12,8,-16,-14.985877987241617
21,0,-29,-0.5477292602242684
29,-26,-29,21.36613753421948
12,7,-2,-0.470119238705086
-1,11,18,-17.459521412044523
7,17,-1,1.7152997462228614
8,16,23,-6.767276317105115
0,-29,-20,-12.272677684259351
-27,-16,5,1.1473777745914904
-26,15,-11,-6.506246919399644
21,22,-8,-0.47691878590103737
21,21,9,6.982171486600237
-22,13,21,7.8235469469648224
28,11,-6,5.037335372990654
24,-6,-1,0.14476350913807112
22,14,-3,-3.971782893479248
12,-4,-27,-19.58981341458157
15,8,16,15.070044033115288
-1,-16,-3,-0.32340764412705614
-11,-22,3,0.030979625859262415
-14,20,17,15.656806480577504
28,-27,16,-16.264620720785615
5,11,13,-12.716210499695919
-16,20,-4,-4.609440483233895
-22,-26,22,-17.776246736945897
12,-4,-1,0.08705146342456394
14,5,5,-4.657884155107859
11,28,29,7.860693558916253
-19,-22,3,1.015258546057881
27,28,-18,-5.168442998275479
24,-17,14,13.883743893650793
-19,-29,-22,-13.611240834498616
